"pais","idnum","uniq_id","upm","prov","municipio","cluster","ur","tamano","idiomaq","fecha","wt","estratopri","estratosec","q2y","q2","q1","ls3","a4","soct2","idio2","np1","cp6","cp7","cp8","cp13","cp20","it1","l1","cosgov2","prot3","jc10","jc13","jc15a","vic1ext","vic1exta","vic71","vic72","vic74","vic43","aoj11","aoj12","b1","b2","b3","b4","b6","b43","b13","b18","b21","b21a","b32","b31a","b37","b47a","n11","pr3d","pr3e","rumbo1","mal1","mal2","oport1","oport2","ar1","ar2","ar3","ar4","ar5","ar6","m1","m2","sd2new2","sd3new2","sd6new2","infrax","infra3","trato1","trato2","trato3a","trato3b","trato3c","trato3d","trato3e","trato3f","mito2","mito3","mito4","cosal2a","cosal2f","cospp1a","cospp1b","cospp1c","ros1","ros4","ing4","eff1","eff2","aoj22new","media3","media4","exp_a","dst1b","drk1","env1c","env2b","pn4","w14a","e5","d1","d2","d3","d4","d5","d6","lib1","lib2b","lib2c","lib4","exc2","exc6","exc11","exc13","exc14","exc15","exc16","exc18","exc7new","vb1","vb2","vb4new","vb3n","cosvp1","cosvp2","vb10","vb11","cosvf1","pol1","vb20","cosmun5","cosmun12","for5","exp_b","mil10a","mil10e","mil10oas","mil10un","wf1","cct1b","ed","ed2","q5a","q5b","q3c","ocup4a","ocup1a","q10g","q10new","q10a","q14","q10d","q10e","q11n","q12c","q12bn","q12","q12m","q12f","etid","www1","gi0","pr1","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","colorr","conocim","iarea1","iarea2","iarea3","iarea4","iarea6","iarea7","sexi","colori","srvyrid","formatq","sex"
6,216,16060216,702,607,600702,227,2,5,1,9/6/2016,1,605,1,1959,57,1,1,3,3,2,2,1,4,4,4,,3,5,4,2,2,2,1,2,,0,0,1,0,4,3,3,2,2,3,3,7,1,2,1,6,2,2,2,3,3,3,7,2,1,2,2,,10,10,10,10,9,8,2,5,4,4,3,5,2,1,,,,,,,,6,7,1,10,1,2,2,4,1,7,7,1,2,1,1,7,1,7,3,1,1,3,1,10,1,5,2,2,8,1,1,1,3,1,0,0,0,,,,,0,4,1,1,,603,2,2,2,,,4,3,0,,13,1,,2,2,2,2,2,18,1,1,1,1,6,,16,16,2,2,1,2,1,3,0,0,,,1,2,2,2,1,1,1,0,1,1,0,1,1,1,1,1,1,4,3,1,1,2,1,1,1,2,4,7,4,1
6,244,16060244,702,607,600702,227,2,5,1,9/6/2016,1,605,1,1954,62,2,1,5,1,1,2,3,3,3,4,4,2,6,5,2,2,2,2,2,,0,0,1,0,1,3,6,7,7,7,7,7,5,5,3,6,5,7,4,7,6,3,3,,2,2,2,1,5,6,2,2,1,1,3,5,2,1,1,2,2,5,9,8,8,9,9,9,10,9,8,7,1,3,1,2,4,4,5,6,7,6,5,4,5,2,4,3,5,2,2,2,8,10,10,10,10,10,7,2,3,3,2,0,0,0,,,0,,0,4,1,1,,677,2,2,2,,,4,,0,3,2,2,,1,2,1,2,2,12,1,3,1,2,6,,7,7,2,2,2,1,4,1,0,3,2,1,1,1,1,2,1,1,1,0,1,1,0,1,1,1,1,1,1,3,2,1,2,4,1,1,1,1,4,11,4,2
6,264,16060264,301,603,600301,143,2,5,1,9/5/2016,1,603,1,1994,22,1,2,3,2,2,2,4,4,4,4,,1,10,6,2,2,1,1,2,,0,0,1,0,2,4,3,4,4,3,5,4,3,5,2,3,4,2,2,3,4,3,5,2,2,2,2,1,8,7,6,5,4,6,3,4,2,2,3,3,3,5,5,4,5,4,4,5,6,5,4,6,7,3,2,2,3,4,5,3,2,4,5,2,6,2,5,3,5,2,3,1,8,2,2,2,1,9,10,1,1,2,1,0,0,,0,,0,,0,4,1,1,,605,2,,2,,,2,3,4,2,1,2,2,1,2,2,2,2,11,2,4,2,1,1,2,6,14,2,1,1,2,1,6,0,0,,,2,1,1,2,1,1,1,0,1,1,0,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,4,4,1
6,963,16060963,611,606,600611,213,2,5,1,9/10/2016,1,605,3,1976,40,1,2,27,3,2,2,4,4,4,4,,2,4,3,2,2,2,2,2,,0,0,1,0,2,3,4,5,5,3,4,7,6,5,3,4,6,5,6,5,3,4,3,2,1,2,2,2,8,6,2,2,2,2,2,3,3,2,3,4,2,2,8,9,6,8,6,8,8,6,4,6,2,6,1,2,4,1,7,1,7,7,7,7,7,1,1,2,6,1,2,2,8,5,7,2,7,2,2,2,2,2,1,0,0,,0,,,,0,3,1,1,,602,1,1,1,602,1,3,3,,3,1,2,2,2,2,2,2,2,12,1,4,1,1,1,4,11,16,2,2,2,2,1,12,6,0,,,1,5,1,2,1,1,1,0,1,1,0,1,1,1,1,1,1,3,3,2,3,1,1,1,1,1,1,4,4,1
6,413,16060413,208,602,600208,127,2,5,1,9/14/2016,1,603,2,1963,53,1,1,3,2,2,2,2,4,4,4,,1,5,7,2,2,2,2,1,1,0,0,1,0,2,2,7,7,5,7,7,7,4,7,3,5,5,6,7,6,4,5,7,2,1,2,1,1,2,5,2,1,1,1,3,3,3,2,2,3,2,4,10,10,4,10,10,10,10,8,3,9,1,2,3,2,2,1,7,7,1,1,7,4,6,2,7,4,2,1,2,1,1,7,6,5,6,10,9,3,3,2,2,0,0,,,,0,,0,4,1,1,,602,1,1,2,,,4,3,0,2,1,1,3,1,2,,2,2,6,1,2,1,1,6,,4,5,2,2,2,2,2,3,0,2,0,2,1,1,1,3,1,1,1,0,1,1,0,1,1,1,1,1,1,3,2,2,2,2,1,1,1,2,2,1,4,1
6,44,16060044,702,607,600702,228,2,5,1,9/6/2016,1,605,1,1975,41,1,1,70,2,2,2,4,4,3,4,,1,10,7,2,2,2,2,2,,0,0,1,0,2,2,6,7,6,6,6,7,5,5,5,6,6,6,6,7,1,5,4,2,,2,2,1,8,1,8,1,1,2,3,3,2,2,3,2,2,4,9,10,8,9,8,10,10,9,9,8,1,8,2,2,4,5,7,7,6,6,5,5,5,2,5,2,4,1,2,1,7,6,6,5,5,9,1,3,2,2,1,0,0,,0,,0,0,0,2,1,1,,,2,2,1,602,1,2,3,2,2,2,2,2,2,3,2,2,,12,2,5,3,4,1,4,14,16,2,2,2,2,3,3,1,3,2,1,2,1,1,2,1,1,1,0,1,1,0,1,1,1,1,1,1,6,3,1,1,2,1,1,1,2,4,7,4,1
6,845,16060845,410,604,600410,180,2,5,1,9/16/2016,1,605,2,1994,22,1,2,3,3,2,2,1,1,4,4,,3,2,6,2,1,1,2,2,,0,0,1,0,2,3,4,6,5,6,6,6,5,5,5,4,5,5,5,5,5,2,3,2,1,3,2,2,3,5,5,5,6,10,4,5,2,2,4,3,3,4,6,6,5,3,4,2,2,10,7,5,1,5,2,2,2,4,4,5,4,2,4,7,5,2,6,2,7,1,2,1,2,1,2,4,1,10,1,1,1,1,2,0,0,,0,,,0,0,2,1,1,,604,2,,2,,,3,1,0,3,12,1,2,2,2,2,2,2,6,0,2,1,5,1,2,7,7,2,1,2,2,2,2,0,1,0,1,2,2,1,3,1,1,1,0,1,1,0,1,1,1,1,1,1,3,2,1,4,2,1,1,1,1,3,6,4,1
6,358,16060358,611,606,600611,211,2,5,1,9/9/2016,1,605,3,1953,63,1,1,21,3,3,1,4,4,2,3,,3,,1,1,2,2,1,1,12,1,0,1,1,2,4,3,7,3,2,7,7,2,3,1,3,4,3,1,3,2,4,5,2,1,2,2,1,4,4,4,2,5,1,5,3,2,4,4,3,2,5,3,4,5,7,10,7,2,2,5,5,3,3,3,1,1,4,6,7,1,7,2,2,7,2,5,4,6,1,3,1,10,6,10,7,9,9,9,2,2,1,2,0,0,,,,0,,0,4,1,1,,,2,2,2,,,2,4,96,2,2,2,2,3,4,3,2,2,18,2,5,4,4,6,,16,16,2,2,1,1,4,1,0,5,2,3,2,1,1,2,1,0,1,2,1,1,1,1,1,1,1,1,0,3,1,2,3,1,1,1,1,1,1,4,4,1
6,1103,16061103,410,604,600410,183,2,5,1,9/3/2016,1,605,2,1979,37,2,2,5,2,3,2,4,3,4,4,4,2,4,8,2,1,1,2,2,,0,0,1,0,2,3,6,1,5,7,6,7,4,6,1,2,5,5,6,4,2,5,1,1,2,2,2,1,7,5,2,2,1,2,3,2,3,2,2,3,2,5,10,10,9,9,9,6,9,9,7,9,1,2,2,2,4,5,5,4,3,4,6,6,4,1,5,3,4,1,2,,5,4,7,5,5,7,8,2,3,3,1,0,0,0,0,0,0,0,1,2,1,1,,605,2,2,2,,,4,3,0,3,13,1,,,,,1,2,6,,1,1,1,1,2,3,14,2,2,2,2,2,5,2,3,0,3,,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,3,1,2,4,1,1,1,1,1,9,5,4,2
6,1128,16061128,202,602,600202,111,2,5,1,8/30/2016,1,603,2,1989,27,2,2,27,3,2,2,4,2,4,4,4,1,1,1,2,2,1,2,2,,1,,1,0,2,4,3,4,2,6,5,7,4,3,3,1,4,6,6,7,1,5,3,2,1,3,2,2,9,5,7,1,1,7,5,3,3,2,3,5,3,1,,,,,,,,6,4,7,1,10,1,2,4,4,5,6,1,4,7,5,5,2,4,4,4,1,3,2,3,6,9,4,6,10,9,1,1,2,1,0,0,,,,,0,0,4,1,2,8,,,,2,,,3,1,0,3,4,1,,2,,,1,1,6,2,5,2,1,5,,,6,2,2,2,2,3,3,0,1,0,1,2,1,1,2,1,1,1,2,1,0,0,1,1,1,1,1,1,3,1,2,3,1,1,1,1,1,9,5,4,2
6,1027,16061027,505,605,600505,189,2,5,1,8/29/2016,1,605,2,1971,45,2,1,4,3,1,2,4,4,4,4,4,1,3,6,2,2,2,2,1,1,0,0,1,0,1,1,4,6,4,5,4,7,3,4,4,4,4,4,7,5,4,5,7,2,1,3,2,2,4,4,7,7,10,9,3,3,2,2,3,6,2,1,,,,,,,,8,10,9,3,3,2,2,3,4,5,4,3,3,7,,,1,5,3,5,1,3,1,7,6,8,4,5,7,4,,2,2,1,0,0,,0,,0,,0,5,1,1,,,1,1,2,,,4,4,96,,1,2,,,1,1,2,2,11,,5,1,1,1,,1,13,2,2,2,1,2,4,0,2,0,2,5,5,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,8,2,1,2,1,1,3,1,1,5,15,4,2
6,1505,16061505,601,606,600601,203,2,5,1,8/31/2016,1,605,1,1990,26,2,1,5,2,2,2,4,2,4,4,4,2,,3,2,1,1,2,1,1,1,0,1,0,3,4,4,7,3,3,4,7,3,1,2,2,3,3,5,4,4,6,5,2,1,3,2,1,8,5,8,6,7,8,4,3,3,2,1,2,1,5,10,10,10,10,10,10,10,6,3,4,5,5,3,2,2,4,6,5,5,3,7,4,4,2,4,3,2,1,2,1,9,4,5,4,4,10,10,2,1,1,1,0,0,,,0,0,0,0,4,1,1,,603,2,2,2,,,4,,,3,13,2,,,,,2,2,11,2,5,2,1,4,,,5,2,2,1,1,3,3,1,2,2,0,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,4,2,3,4,1,1,1,1,1,1,16,4,2
6,323,16060323,201,602,600201,101,2,5,1,8/27/2016,1,603,1,1978,38,2,2,5,3,3,2,4,2,4,4,1,3,7,5,2,1,1,2,2,,1,0,1,0,3,3,3,5,3,4,5,7,4,4,3,5,6,6,6,5,5,7,1,2,1,2,1,1,6,8,1,1,6,1,3,4,2,1,2,3,3,5,7,5,4,6,5,7,7,6,4,7,1,1,2,2,4,1,4,1,1,1,7,4,5,1,7,3,6,1,2,2,10,8,10,9,7,6,5,1,1,1,1,0,0,,,,0,,0,4,1,1,,603,1,1,2,,,3,2,0,3,10,1,,,,,2,2,6,1,3,1,1,1,2,1,12,2,2,3,2,3,5,0,2,1,1,2,1,2,2,1,0,1,1,1,1,1,1,1,1,1,1,1,4,2,2,2,4,4,3,1,2,4,22,4,2
6,1199,16061199,210,602,600210,135,2,5,1,9/6/2016,1,605,1,1993,23,1,1,3,3,3,2,4,4,4,4,,2,4,6,2,1,1,2,1,1,0,0,1,0,2,4,5,7,4,3,4,5,3,2,3,1,4,5,3,2,3,1,2,,1,2,2,2,2,5,7,3,1,8,5,4,4,2,2,3,1,1,,,,,,,,,5,6,1,1,3,2,,3,7,4,2,4,7,2,4,1,6,2,1,1,3,2,4,5,3,1,2,5,5,3,1,1,1,0,0,,,,,,1,3,1,1,,97,,,2,,,2,3,96,4,4,1,,1,1,2,2,2,8,1,5,1,1,4,,,7,2,1,3,3,1,3,0,1,1,0,1,1,3,2,1,0,1,1,1,1,1,1,1,1,1,1,1,2,4,1,2,1,1,1,1,1,4,2,4,1
6,437,16060437,109,601,600109,63,2,5,1,9/14/2016,1,603,2,1978,38,1,2,3,3,3,2,1,1,1,4,,3,3,4,1,1,1,2,1,3,0,1,1,1,3,1,7,7,2,7,2,7,3,5,2,2,3,1,5,3,4,7,7,2,3,3,2,1,10,10,7,4,1,1,5,5,3,4,4,2,3,5,2,6,8,6,8,8,8,9,4,9,10,9,1,2,3,5,4,4,2,5,7,6,5,1,7,4,1,1,4,2,8,9,8,7,9,1,1,1,1,1,1,0,0,1,0,0,0,0,0,5,1,1,,603,2,1,2,,,1,4,,2,6,2,3,4,4,3,2,2,10,1,1,1,12,1,4,6,6,2,1,3,3,5,3,2,3,2,1,2,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,4,3,3,2,3,2,2,1,2,4,20,4,1
6,449,16060449,505,605,600505,191,2,4,1,8/26/2016,1,605,2,1971,45,1,1,27,3,2,2,4,4,4,4,,1,8,5,2,2,2,2,2,,0,0,0,0,2,2,7,7,7,7,7,7,7,6,6,7,7,7,7,7,6,7,1,1,1,2,1,1,5,1,1,1,1,2,3,3,2,1,2,1,1,1,,,,,,,,10,6,10,1,6,2,2,4,5,7,7,6,7,6,7,1,2,1,2,1,1,2,1,8,6,8,2,2,10,2,2,2,2,2,0,0,,0,,,,0,3,1,1,,602,1,1,1,602,1,3,3,2,3,2,1,,2,2,2,2,2,12,2,4,1,1,1,2,6,13,2,2,2,1,1,6,1,0,,,5,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,7,2,3,1,3,1,1,1,1,5,15,4,1
6,790,16060790,505,605,600505,187,2,5,1,8/25/2016,1,605,2,1991,25,1,2,6,3,2,2,2,4,4,4,,2,4,6,2,2,2,2,2,,1,1,1,0,2,4,5,6,5,5,5,7,5,5,4,4,3,4,5,3,4,4,5,2,,1,2,1,7,8,6,2,3,5,3,4,3,2,3,2,2,4,8,8,4,7,8,8,9,8,7,7,7,1,2,2,4,5,6,6,3,5,6,2,4,2,5,3,2,2,3,1,6,4,8,3,6,1,1,3,2,1,2,0,0,,0,,0,,1,2,1,2,2,,,,2,,,2,,0,3,1,1,2,3,2,2,2,2,11,3,3,1,2,1,2,2,16,2,2,2,1,1,5,1,0,,,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,3,3,2,3,2,2,1,1,1,5,15,4,1
6,836,16060836,202,602,600202,110,2,5,1,8/31/2016,1,603,2,1997,19,2,1,57,2,2,2,4,4,4,4,4,3,5,7,2,1,1,1,2,,1,1,1,0,3,3,7,7,6,7,7,7,5,7,5,6,6,6,6,6,7,7,3,1,1,1,2,2,5,6,1,8,6,7,2,2,3,3,3,5,2,4,6,10,3,7,4,5,10,8,9,6,7,10,2,2,3,1,7,7,1,3,7,7,7,2,1,4,1,1,2,2,8,10,10,7,8,10,10,2,2,1,2,0,1,,,,0,,0,3,1,2,6,,,,2,,,3,2,96,2,4,1,,2,2,2,2,2,9,1,2,2,1,4,,,3,2,2,2,1,1,9,5,0,,,2,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,4,3,2,4,4,1,1,1,1,3,3,4,2
6,1183,16061183,701,607,600701,224,2,5,1,8/27/2016,1,605,2,1967,49,2,3,27,2,2,2,2,2,,4,4,2,,6,2,2,2,2,2,,1,0,1,0,2,1,5,7,4,4,6,7,5,4,6,6,5,7,6,6,4,1,1,2,1,2,2,2,7,6,5,4,4,6,3,3,3,2,3,2,2,2,6,6,6,6,4,3,4,6,7,7,1,6,1,2,4,5,6,7,6,5,6,5,5,1,6,4,1,1,2,2,9,9,7,3,3,9,7,2,2,2,1,0,0,,,,0,,0,3,1,1,,603,2,2,2,,,3,3,,2,4,1,2,2,2,1,2,2,6,1,3,1,1,5,,,9,2,2,3,2,5,4,1,3,1,2,1,1,2,2,1,1,1,2,1,1,0,1,1,1,0,1,1,3,1,3,4,2,2,1,1,1,3,6,4,2
6,511,16060511,201,602,600201,101,2,5,1,8/27/2016,1,603,1,1998,18,1,2,1,3,3,2,4,4,4,4,,3,5,4,2,1,1,2,1,2,1,1,1,1,2,3,4,5,3,5,5,6,4,4,4,4,5,5,4,4,4,4,3,2,1,3,2,2,8,4,7,6,7,9,2,4,3,2,3,3,3,3,3,2,3,5,4,2,3,5,8,5,6,1,2,2,4,4,7,6,5,6,7,6,4,2,7,3,1,1,3,2,10,10,10,6,10,10,10,2,2,2,2,0,0,,,,0,,1,5,1,2,6,,,,2,,,1,3,1,3,4,1,,2,2,1,2,2,10,,5,2,1,4,,,2,2,2,3,3,1,3,0,0,,,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,2,3,1,2,1,2,4,9,4,1
6,623,16060623,203,602,600203,119,2,5,1,9/5/2016,1,603,2,1992,24,1,1,13,3,2,2,4,4,4,4,,1,3,4,2,1,1,2,2,,0,0,0,0,2,4,4,5,5,5,5,7,4,3,3,2,6,5,5,4,3,6,4,2,2,2,2,2,8,6,7,4,4,4,5,3,2,2,3,3,2,1,,,,,,,,6,6,6,1,1,1,2,4,7,7,7,3,5,7,5,5,2,5,3,1,1,3,1,10,10,10,3,6,10,10,1,1,1,2,0,0,,,,,,0,4,1,1,,605,2,,1,605,1,2,3,5,,2,1,,2,,2,1,2,13,2,5,4,11,4,,,10,2,2,2,1,1,4,0,0,,,2,1,2,2,1,1,1,0,1,1,1,1,1,1,1,1,1,3,2,1,1,3,1,1,1,2,4,9,4,1
6,29,16060029,109,601,600109,63,2,5,1,9/14/2016,1,603,2,1974,42,1,1,5,3,3,2,4,3,4,4,,2,10,2,2,2,2,2,1,2,1,1,1,1,4,3,5,7,4,7,7,7,6,6,1,1,2,7,6,7,2,7,6,2,1,2,2,1,6,9,9,1,1,1,5,3,3,2,2,1,5,5,9,10,5,4,3,6,6,10,3,9,1,3,1,2,4,1,7,7,3,7,7,5,7,2,7,4,1,1,3,,10,10,10,10,10,10,1,2,3,2,2,0,0,0,0,,0,0,0,3,1,1,,,1,1,1,,1,1,3,,2,7,2,,1,1,1,2,2,11,1,2,2,1,1,4,11,11,2,2,3,3,2,5,1,1,1,0,1,1,2,2,1,1,1,0,1,1,1,1,1,1,1,1,1,3,3,2,1,3,2,2,2,2,4,20,4,1
6,1169,16061169,201,602,600201,102,2,5,1,9/19/2016,1,603,1,1989,27,2,1,3,2,2,2,4,2,4,3,4,2,2,3,2,1,1,1,2,,1,0,1,0,3,1,5,7,7,7,7,7,5,6,1,1,7,5,7,6,3,7,5,2,1,3,2,1,9,10,9,10,10,10,4,4,2,2,2,2,2,2,10,10,10,10,10,10,10,10,7,8,1,1,2,2,4,4,7,5,7,3,7,6,7,1,6,3,7,1,4,,10,10,10,7,10,1,3,3,1,2,2,0,0,,,,,0,1,5,1,1,,602,1,1,1,602,1,3,1,0,2,1,1,2,,2,1,2,2,6,3,3,1,5,5,,,4,2,2,2,1,1,9,3,3,2,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,9,5,4,2
6,290,16060290,410,604,600410,183,2,5,1,9/3/2016,1,605,2,1994,22,1,1,5,3,1,2,4,4,2,4,,3,5,7,1,2,2,2,2,,0,,0,0,2,4,5,5,6,5,5,6,5,6,4,4,5,5,4,5,4,4,1,2,3,2,2,2,4,4,2,3,2,2,4,3,3,2,2,3,2,4,10,10,10,10,10,9,10,8,7,7,4,2,3,2,4,2,6,6,4,2,7,7,5,2,6,2,7,1,2,2,8,7,8,7,7,7,2,3,3,3,2,0,0,0,0,0,0,,0,2,1,1,,,2,,2,,,3,3,,3,,1,,,,2,2,1,11,1,3,2,1,1,,2,11,2,1,1,1,1,7,1,0,,,2,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,3,3,2,2,2,1,1,1,2,4,24,4,1
6,1009,16061009,505,605,600505,189,2,5,1,8/29/2016,1,605,2,1970,46,2,1,13,2,2,2,4,4,4,4,4,2,,7,2,1,1,2,2,,0,0,0,0,1,2,5,7,6,6,6,7,6,6,4,6,6,6,6,6,6,6,7,1,1,2,1,1,9,9,3,1,1,1,2,2,3,1,3,5,2,1,,,,,,,,8,9,8,3,5,2,2,4,5,7,4,7,4,7,7,7,2,3,3,4,1,2,1,10,10,10,5,5,10,10,3,3,2,2,0,0,,0,,,,1,4,1,1,,,,,2,,,4,1,0,3,,1,,,,1,2,2,11,0,5,2,1,1,2,4,,2,2,1,1,4,2,0,1,0,1,2,1,1,2,1,1,1,2,1,1,0,1,1,1,1,1,0,3,3,3,3,1,2,1,1,1,5,15,4,2
6,1056,16061056,201,602,600201,101,2,5,1,9/19/2016,1,603,1,1988,28,2,1,3,2,3,2,4,3,4,4,4,2,6,5,2,1,1,2,2,,1,1,1,0,2,3,4,7,4,4,4,7,5,5,5,3,6,4,4,6,4,5,6,2,1,2,2,1,8,7,5,5,3,4,4,3,2,3,2,3,2,3,3,3,1,3,2,2,3,8,7,6,2,1,2,2,4,3,5,5,6,5,6,5,5,1,6,1,5,2,2,1,7,8,8,5,5,9,4,2,2,1,2,0,0,,,,0,,0,2,1,1,,604,2,2,2,,,2,1,2,1,1,2,2,3,2,2,2,2,17,8,1,1,1,4,,,13,2,1,2,3,1,4,0,0,,,2,1,1,2,1,1,1,2,1,1,0,1,1,1,1,1,0,3,2,2,1,4,2,1,1,2,4,9,4,2
6,1102,16061102,210,602,600210,134,2,5,1,9/10/2016,1,605,1,1986,30,1,2,13,3,3,1,3,4,3,4,,4,4,5,2,1,2,2,1,1,1,,1,0,3,1,4,7,3,3,4,7,1,5,3,4,5,4,4,2,5,4,2,1,1,2,1,1,5,10,8,1,1,5,3,4,3,2,3,4,2,4,10,9,7,8,7,9,9,9,9,9,5,7,4,1,1,2,4,4,2,5,7,5,5,1,7,3,5,1,2,2,5,6,6,7,8,5,1,2,2,2,1,0,0,,0,,0,,0,3,3,2,77,,,,2,,,3,4,0,3,4,2,2,1,2,2,2,2,5,2,2,1,1,3,,,8,2,2,2,2,3,2,0,0,,,5,1,1,1,1,0,1,3,1,0,1,1,1,1,1,1,1,5,4,1,1,1,1,1,1,1,4,2,4,1
6,1488,16061488,210,602,600210,249,2,5,1,8/27/2016,1,605,1,1982,34,1,1,21,3,2,2,3,4,4,4,,2,5,5,1,2,2,2,2,,0,,1,0,2,4,3,5,4,5,5,7,2,4,1,4,3,5,1,6,3,2,1,2,,3,1,2,7,3,4,2,1,2,3,4,4,,2,3,2,4,7,5,3,,6,5,7,8,7,6,1,1,1,2,4,2,5,6,3,6,6,1,6,1,3,3,2,1,3,1,9,10,10,10,10,8,,2,2,2,3,0,0,0,0,,0,,0,4,1,1,,605,2,2,2,,,2,4,96,3,1,1,3,3,3,3,2,2,18,2,4,3,1,1,1,16,16,2,2,2,2,2,3,1,1,0,1,5,1,1,2,1,0,1,2,1,1,0,1,1,1,1,1,1,3,2,1,4,3,1,1,1,1,4,2,4,1
6,1178,16061178,203,602,600203,120,2,5,1,9/5/2016,1,603,2,1965,51,1,1,12,2,2,1,2,4,4,4,,1,6,6,2,2,2,2,2,,1,0,1,0,3,3,5,5,5,5,6,7,4,6,3,4,5,4,6,6,5,5,3,2,3,2,2,1,8,6,5,1,2,2,3,3,2,2,2,3,2,2,8,7,6,5,5,7,8,8,7,7,2,3,1,2,4,5,7,7,4,3,5,7,3,2,4,2,5,1,2,,10,10,8,10,10,10,3,2,2,2,2,0,0,0,0,,0,0,0,2,1,1,,603,2,1,1,603,1,3,2,,3,2,2,,2,2,2,2,2,11,2,2,2,1,1,4,14,14,2,2,2,2,2,4,2,2,1,1,1,1,1,2,1,0,1,2,1,1,0,1,1,1,1,1,1,3,2,1,1,1,1,1,1,2,2,1,4,1
6,776,16060776,104,601,600104,37,2,5,1,9/18/2016,1,603,2,1991,25,1,1,13,2,1,2,4,4,4,4,,2,3,7,2,2,2,2,2,,0,1,0,0,2,3,4,4,5,5,5,7,5,6,4,3,4,6,3,6,5,2,4,2,3,2,1,1,7,3,3,7,2,2,3,3,3,2,2,2,2,3,7,8,3,2,3,3,6,8,7,8,6,3,1,2,4,3,7,5,5,7,1,2,3,1,6,2,6,1,2,2,2,5,7,2,2,2,2,2,2,2,2,0,0,,0,,0,,0,4,1,1,,603,1,,2,,,3,3,96,3,10,1,2,2,2,1,2,2,17,2,4,1,1,1,2,16,16,2,2,1,1,3,3,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,2,2,3,2,1,1,1,2,2,1,4,1
6,110,16060110,109,601,600109,59,2,5,1,9/17/2016,1,603,2,1994,22,2,1,57,3,3,2,4,4,4,4,4,2,8,5,2,1,1,2,2,,1,0,1,0,3,4,3,4,2,4,5,6,4,4,2,2,4,4,3,3,3,6,2,2,1,3,2,3,5,6,6,5,4,9,5,3,3,2,2,3,2,5,7,6,6,7,8,4,4,7,4,4,1,1,2,2,4,4,3,3,2,5,6,4,6,2,1,4,4,1,3,1,6,6,5,3,3,2,1,1,2,1,1,0,0,,,,0,,0,5,1,1,,603,1,,2,,,3,3,2,2,4,2,2,2,3,2,2,2,11,2,1,2,1,5,,,15,2,2,2,1,1,3,0,2,1,1,2,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,6,3,1,3,2,1,1,1,2,5,23,4,2
6,530,16060530,203,602,600203,120,2,5,1,9/5/2016,1,603,2,1971,45,2,1,3,2,1,2,2,3,4,4,4,1,6,5,2,1,1,2,2,,0,0,0,0,1,1,4,3,5,5,7,7,4,4,2,5,5,6,5,7,5,4,3,1,2,2,2,2,,8,3,4,2,1,3,3,1,2,1,4,2,5,9,10,7,9,7,9,10,,6,7,2,2,1,2,4,,,5,2,1,6,5,4,1,5,4,,1,1,1,2,2,3,5,5,8,8,2,2,2,2,0,0,,,,0,0,0,2,1,1,,,1,1,2,,,4,2,,1,,1,,,,,1,1,11,1,1,1,1,5,,,13,2,2,2,1,2,6,1,4,3,1,1,2,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,3,3,1,1,1,1,1,1,2,2,1,4,2
6,1328,16061328,201,602,600201,104,2,5,1,8/22/2016,1,603,1,1975,41,2,1,22,2,2,2,4,3,4,4,4,2,6,1,2,2,2,2,2,,1,0,0,0,1,4,5,5,4,5,4,7,1,6,1,2,1,4,4,4,4,6,1,2,1,2,2,2,4,7,1,3,2,2,3,5,3,3,2,1,1,5,10,10,10,10,10,10,10,2,10,10,9,1,1,2,4,4,7,7,1,6,2,2,7,2,7,2,6,1,3,1,10,5,6,6,5,8,10,1,1,1,1,0,0,,0,,0,0,0,5,1,1,,602,2,2,2,,,3,3,2,3,1,1,,1,1,2,2,2,17,8,3,1,1,1,2,11,16,2,2,2,2,2,3,1,1,1,0,5,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,4,1,1,4,4,1,1,1,2,4,9,4,2
